cf_id,contact_id,category_id,subcategory_id,company_name,description,goal,pledged,outcome,backers_count,country,currency,launch_date,end_date,staff_pick,spotlight
692,3111,3,3,Gonzalez-Snow,Polarized user-facing interface,5000.0,6775.0,successful,78,IT,EUR,2020-12-21,2021-12-01,False,False
864,1424,2,2,Murphy LLC,Customer-focused non-volatile framework,9400.0,968.0,failed,10,US,USD,2021-02-21,2021-06-16,False,False
1349,3244,4,4,Taylor-Rowe,Synchronized multimedia frame,110800.0,72623.0,failed,2201,US,USD,2021-06-08,2021-11-23,False,False
1582,4643,4,4,Henderson Ltd,Open-architected stable algorithm,93800.0,45987.0,failed,676,US,USD,2020-11-30,2021-05-07,False,False
2862,6132,5,11,Moss-Guzman,Cross-platform optimizing website,1300.0,10243.0,successful,174,CH,CHF,2020-09-08,2021-02-13,False,False
23,3790,4,4,Webb Group,Public-key actuating projection,108700.0,87293.0,failed,831,US,USD,2020-12-18,2021-03-14,False,True
526,1312,5,7,Brooks-Rodriguez,Implemented intangible instruction set,5100.0,5421.0,successful,164,US,USD,2021-02-19,2021-04-09,False,True
2134,5686,4,4,Thomas Ltd,Cross-group interactive architecture,8700.0,4414.0,canceled,56,CH,CHF,2021-11-15,2021-12-26,False,False
422,2111,5,11,Williams and Sons,Centralized asymmetric framework,5100.0,10981.0,successful,161,US,USD,2021-03-07,2021-06-15,False,True
988,5685,2,2,"Vega, Chan and Carney",Down-sized systematic utilization,7400.0,10451.0,successful,138,US,USD,2021-04-18,2021-11-18,False,False
812,1905,3,3,Byrd Group,Profound fault-tolerant model,88900.0,102535.0,successful,3308,US,USD,2021-09-25,2021-09-28,False,False
1589,3271,5,11,"Peterson, Fletcher and Sanchez",Multi-channeled bi-directional moratorium,6700.0,12939.0,successful,127,AU,AUD,2021-10-07,2021-11-16,False,True
2504,4178,2,18,Smith-Brown,Object-based content-based ability,1500.0,10946.0,successful,207,IT,EUR,2020-12-01,2021-07-19,False,True
1707,3275,2,2,Vance-Glover,Progressive coherent secured line,61200.0,60994.0,failed,859,CA,CAD,2021-02-27,2021-11-06,False,False
3138,5713,5,11,Joyce PLC,Synchronized directional capability,3600.0,3174.0,live,31,US,USD,2020-09-25,2021-05-18,False,False
120,3339,4,4,Kennedy-Miller,Cross-platform composite migration,9000.0,3351.0,failed,45,US,USD,2020-03-08,2021-03-25,False,False
265,5585,4,4,White-Obrien,Operative local pricing structure,185900.0,56774.0,canceled,1113,US,USD,2021-11-26,2021-12-31,False,False
2499,4407,1,1,"Stafford, Hess and Raymond",Optional web-enabled extranet,2100.0,540.0,failed,6,US,USD,2021-09-23,2022-01-18,False,False
127,1941,4,4,"Jordan, Schneider and Hall",Reduced 6thgeneration intranet,2000.0,680.0,failed,7,US,USD,2021-08-12,2021-10-04,False,True
1705,4690,6,10,"Rodriguez, Cox and Rodriguez",Networked disintermediate leverage,1100.0,13045.0,successful,181,CH,CHF,2020-06-09,2021-05-01,False,False
415,3607,2,2,Welch Inc,Optional optimal website,6600.0,8276.0,successful,110,US,USD,2021-10-06,2021-12-18,False,False
3042,2670,5,7,Vasquez Inc,Stand-alone asynchronous functionalities,7100.0,1022.0,failed,31,US,USD,2020-12-02,2021-07-02,False,False
2098,5261,7,21,Freeman-Ferguson,Profound full-range open system,7800.0,4275.0,failed,78,US,USD,2021-02-10,2021-04-14,False,True
1015,4121,3,3,"Houston, Moore and Rogers",Optional tangible utilization,7600.0,8332.0,successful,185,US,USD,2021-08-12,2021-11-23,False,False
2454,4620,4,4,Small-Fuentes,Seamless maximized product,3400.0,6408.0,successful,121,US,USD,2020-04-11,2021-01-28,False,True
662,4630,4,4,Reid-Day,Devolved tertiary time-frame,84500.0,73522.0,failed,1225,GB,GBP,2021-07-13,2021-08-29,False,False
751,3440,2,2,Wallace LLC,Centralized regional function,100.0,1.0,failed,1,CH,CHF,2021-06-17,2021-07-16,False,False
2336,3572,8,15,Olson-Bishop,User-friendly high-level initiative,2300.0,4667.0,successful,106,US,USD,2020-11-04,2021-10-29,False,True
1757,5306,8,15,"Rodriguez, Anderson and Porter",Reverse-engineered zero-defect infrastructure,6200.0,12216.0,successful,142,US,USD,2020-09-30,2021-09-07,False,False
2779,5122,4,4,"Perez, Brown and Meyers",Stand-alone background customer loyalty,6100.0,6527.0,successful,233,US,USD,2020-07-17,2021-07-12,False,False
1698,1368,2,2,English-Mccullough,Business-focused discrete software,2600.0,6987.0,successful,218,US,USD,2021-05-31,2021-09-19,False,False
550,5370,5,5,Smith-Nguyen,Advanced intermediate Graphic Interface,9700.0,4932.0,failed,67,AU,AUD,2021-01-18,2021-06-12,False,False
746,5636,5,7,Harmon-Madden,Adaptive holistic hub,700.0,8262.0,successful,76,US,USD,2020-10-04,2021-07-30,False,True
906,6033,4,4,Walker-Taylor,Automated uniform concept,700.0,1848.0,successful,43,US,USD,2021-05-25,2021-09-11,False,True
3098,3599,1,1,"Harris, Medina and Mitchell",Enhanced regional flexibility,5200.0,1583.0,failed,19,US,USD,2021-01-02,2021-05-11,False,False
1052,5566,5,5,Williams and Sons,Public-key bottom-line algorithm,140800.0,88536.0,failed,2108,CH,CHF,2020-07-12,2021-03-27,False,False
1073,1873,4,4,Ball-Fisher,Multi-layered intangible instruction set,6400.0,12360.0,successful,221,US,USD,2020-08-19,2021-01-28,False,True
1327,3904,7,12,"Page, Holt and Mack",Fundamental methodical emulation,92500.0,71320.0,failed,679,US,USD,2021-08-01,2021-10-14,False,True
1849,4453,6,10,Landry Group,Expanded value-added hardware,59700.0,134640.0,successful,2805,CA,CAD,2020-12-17,2021-06-11,False,False
1550,5481,7,12,Buckley Group,Diverse high-level attitude,3200.0,7661.0,successful,68,US,USD,2020-11-29,2021-03-01,False,False
2139,2987,2,2,Vincent PLC,Visionary 24hour analyzer,3200.0,2950.0,failed,36,DK,DKK,2021-08-13,2021-12-26,False,True
2442,2431,2,2,Watson-Douglas,Centralized bandwidth-monitored leverage,9000.0,11721.0,successful,183,CA,CAD,2021-03-29,2021-11-27,False,False
108,4158,4,4,"Jones, Casey and Jones",Ergonomic mission-critical moratorium,2300.0,14150.0,successful,133,US,USD,2020-12-06,2021-02-27,True,True
322,3753,6,10,Alvarez-Bauer,Front-line intermediate moderator,51300.0,189192.0,successful,2489,IT,EUR,2020-10-25,2021-04-24,False,True
2060,4391,4,4,Martinez LLC,Automated local secured line,700.0,7664.0,successful,69,US,USD,2021-11-10,2022-01-12,False,True
589,2026,7,12,Buck-Khan,Integrated bandwidth-monitored alliance,8900.0,4509.0,failed,47,US,USD,2021-02-02,2021-09-26,True,False
198,4547,2,2,"Valdez, Williams and Meyer",Cross-group heuristic forecast,1500.0,12009.0,successful,279,GB,GBP,2021-02-13,2021-12-04,False,True
1485,2798,5,5,Alvarez-Andrews,Extended impactful secured line,4900.0,14273.0,successful,210,US,USD,2021-01-08,2021-11-09,False,False
2136,4732,2,2,Stewart and Sons,Distributed optimizing protocol,54000.0,188982.0,successful,2100,US,USD,2020-02-17,2021-01-07,False,False
3200,5126,2,2,Dyer Inc,Secured well-modulated system engine,4100.0,14640.0,successful,252,US,USD,2021-01-01,2021-04-05,True,True
2693,5151,6,10,"Anderson, Williams and Cox",Streamlined national benchmark,85000.0,107516.0,successful,1280,US,USD,2020-07-21,2021-03-11,False,True
1335,2134,5,13,Solomon PLC,Open-architected 24/7 infrastructure,3600.0,13950.0,successful,157,GB,GBP,2020-05-31,2021-05-13,False,False
1171,5786,4,4,Miller-Hubbard,Digitized 6thgeneration Local Area Network,2800.0,12797.0,successful,194,US,USD,2021-01-30,2021-09-14,False,True
1935,5515,5,7,"Miranda, Martinez and Lowery",Innovative actuating artificial intelligence,2300.0,6134.0,successful,82,AU,AUD,2020-09-30,2021-03-29,False,True
1097,4530,4,4,"Munoz, Cherry and Bell",Cross-platform reciprocal budgetary management,7100.0,4899.0,failed,70,US,USD,2021-02-12,2021-06-29,False,False
1307,4088,4,4,Baker-Higgins,Vision-oriented scalable portal,9600.0,4929.0,failed,154,US,USD,2020-12-17,2021-07-16,False,False
1300,3667,4,4,"Johnson, Turner and Carroll",Persevering zero administration knowledge user,121600.0,1424.0,failed,22,US,USD,2021-09-29,2021-11-21,False,False
2587,3286,8,15,Ward PLC,Front-line bottom-line Graphic Interface,97100.0,105817.0,successful,4233,US,USD,2020-05-05,2021-03-12,False,False
964,4804,6,19,"Bradley, Beck and Mayo",Synergized fault-tolerant hierarchy,43200.0,136156.0,successful,1297,DK,DKK,2020-10-28,2021-08-14,True,False
1093,5768,6,19,"Levine, Martin and Hernandez",Expanded asynchronous groupware,6800.0,10723.0,successful,165,DK,DKK,2021-02-01,2021-05-29,False,False
1199,6098,4,4,"Gallegos, Wagner and Gaines",Expanded fault-tolerant emulation,7300.0,11228.0,successful,119,US,USD,2021-06-15,2021-07-20,False,False
2259,2508,3,3,"Hodges, Smith and Kelly",Future-proofed 24hour model,86200.0,77355.0,failed,1758,US,USD,2020-05-06,2021-02-09,False,False
1169,5779,2,8,Macias Inc,Optimized didactic intranet,8100.0,6086.0,failed,94,US,USD,2020-09-02,2021-08-06,False,False
2575,1717,2,18,Cook-Ortiz,Right-sized dedicated standardization,17700.0,150960.0,successful,1797,US,USD,2021-06-11,2021-08-22,False,False
1889,3368,4,4,Jordan-Fischer,Vision-oriented high-level extranet,6400.0,8890.0,successful,261,US,USD,2021-03-23,2021-09-23,False,False
2267,4265,5,5,Pierce-Ramirez,Organized scalable initiative,7700.0,14644.0,successful,157,US,USD,2021-09-19,2021-11-01,False,True
78,4455,4,4,Howell and Sons,Enhanced regional moderator,116300.0,116583.0,successful,3533,US,USD,2021-05-10,2021-11-19,False,True
55,2940,3,3,"Garcia, Dunn and Richardson",Automated even-keeled emulation,9100.0,12991.0,successful,155,US,USD,2020-10-11,2021-03-10,False,False
725,6144,3,9,Lawson and Sons,Reverse-engineered multi-tasking product,1500.0,8447.0,successful,132,IT,EUR,2021-03-21,2021-05-25,False,False
1927,3657,8,15,Porter-Hicks,De-engineered next generation parallelism,8800.0,2703.0,failed,33,US,USD,2021-02-22,2021-06-21,False,False
398,1537,5,5,Rodriguez-Hansen,Intuitive cohesive groupware,8800.0,8747.0,canceled,94,US,USD,2021-09-15,2021-10-26,False,False
2554,2116,3,3,Williams LLC,Up-sized high-level access,69900.0,138087.0,successful,1354,GB,GBP,2021-11-17,2021-11-28,False,False
2293,5102,3,3,"Cooper, Stanley and Bryant",Phased empowering success,1000.0,5085.0,successful,48,US,USD,2021-06-07,2021-11-30,True,True
2978,5815,1,1,"Miller, Glenn and Adams",Distributed actuating project,4700.0,11174.0,successful,110,US,USD,2021-03-22,2021-06-09,False,False
1443,4250,5,7,"Cole, Salazar and Moreno",Robust motivating orchestration,3200.0,10831.0,successful,172,US,USD,2020-02-01,2021-02-08,False,False
342,4533,2,8,Jones-Ryan,Vision-oriented uniform instruction set,6700.0,8917.0,successful,307,US,USD,2021-03-27,2021-10-09,False,True
1719,3329,2,2,"Hood, Perez and Meadows",Cross-group upward-trending hierarchy,100.0,1.0,failed,1,US,USD,2020-04-04,2021-03-11,True,False
2004,3606,2,6,Bright and Sons,Object-based needs-based info-mediaries,6000.0,12468.0,successful,160,US,USD,2021-10-23,2021-11-20,False,False
784,4749,7,12,Brady Ltd,Open-source reciprocal standardization,4900.0,2505.0,failed,31,US,USD,2020-09-28,2021-03-31,False,True
3061,2222,2,8,Collier LLC,Secured well-modulated projection,17100.0,111502.0,successful,1467,CA,CAD,2020-09-09,2021-09-05,False,True
559,1939,6,14,"Campbell, Thomas and Obrien",Multi-channeled secondary middleware,171000.0,194309.0,successful,2662,CA,CAD,2021-07-15,2021-10-23,False,False
978,2456,4,4,Moses-Terry,Horizontal clear-thinking framework,23400.0,23956.0,successful,452,AU,AUD,2021-04-06,2021-07-20,False,False
1387,2794,1,1,Williams and Sons,Profound composite core,2400.0,8558.0,successful,158,US,USD,2021-06-29,2021-10-21,False,False
499,2648,5,13,"Miranda, Gray and Hale",Programmable disintermediate matrices,5300.0,7413.0,successful,225,CH,CHF,2021-08-30,2021-12-03,True,False
1439,2545,1,1,"Ayala, Crawford and Taylor",Realigned 5thgeneration knowledge user,4000.0,2778.0,failed,35,US,USD,2021-02-16,2022-01-17,True,False
3130,3273,4,4,Martinez Ltd,Multi-layered upward-trending groupware,7300.0,2594.0,failed,63,US,USD,2020-10-31,2021-11-12,False,True
1526,6155,3,9,Lee PLC,Re-contextualized leadingedge firmware,2000.0,5033.0,successful,65,US,USD,2021-02-02,2021-09-17,False,True
1229,6064,4,4,"Young, Ramsey and Powell",Devolved disintermediate analyzer,8800.0,9317.0,successful,163,US,USD,2020-12-26,2021-09-07,False,False
780,1729,4,4,Lewis and Sons,Profound disintermediate open system,3500.0,6560.0,successful,85,US,USD,2021-05-12,2021-08-12,False,False
936,4969,5,20,Davis-Johnson,Automated reciprocal protocol,1400.0,5415.0,successful,217,US,USD,2020-08-22,2021-08-03,False,True
2820,3402,5,13,Stevenson-Thompson,Automated static workforce,4200.0,14577.0,successful,150,US,USD,2021-01-25,2021-02-21,False,False
3118,2810,4,4,"Ellis, Smith and Armstrong",Horizontal attitude-oriented help-desk,81000.0,150515.0,successful,3272,US,USD,2021-07-01,2021-10-21,False,False
750,2217,8,15,Jackson-Brown,Versatile 5thgeneration matrices,182800.0,79045.0,canceled,898,US,USD,2021-06-28,2021-12-17,False,False
2948,5140,1,1,"Kane, Pruitt and Rivera",Cross-platform next generation service-desk,4800.0,7797.0,successful,300,US,USD,2021-11-23,2022-01-14,False,False
1818,4497,4,4,"Wood, Buckley and Meza",Front-line web-enabled installation,7000.0,12939.0,successful,126,US,USD,2020-09-23,2021-04-29,False,False
1715,5100,5,7,Brown-Williams,Multi-channeled responsive product,161900.0,38376.0,failed,526,US,USD,2020-06-08,2021-04-07,False,False
2667,3390,4,4,Hansen-Austin,Adaptive demand-driven encryption,7700.0,6920.0,failed,121,US,USD,2020-05-11,2021-03-18,False,False
2818,1926,4,4,Santana-George,Re-engineered client-driven knowledge user,71500.0,194912.0,successful,2320,US,USD,2021-03-16,2021-06-26,False,True
175,3264,5,23,Davis LLC,Compatible logistical paradigm,4700.0,7992.0,successful,81,AU,AUD,2021-08-22,2021-10-12,False,False
2701,2573,8,15,"Vazquez, Ochoa and Clark",Intuitive value-added installation,42100.0,79268.0,successful,1887,US,USD,2020-07-17,2021-04-11,False,False
338,3628,8,15,Chung-Nguyen,Managed discrete parallelism,40200.0,139468.0,successful,4358,US,USD,2020-03-21,2021-03-07,False,True
1372,3826,2,2,Mueller-Harmon,Implemented tangible approach,7900.0,5465.0,failed,67,US,USD,2020-12-25,2021-12-16,False,False
399,5983,8,15,"Dixon, Perez and Banks",Re-engineered encompassing definition,8300.0,2111.0,failed,57,CA,CAD,2021-12-29,2022-01-16,False,False
2734,5678,1,1,Estrada Group,Multi-lateral uniform collaboration,163600.0,126628.0,failed,1229,US,USD,2020-11-08,2021-01-22,False,False
2663,2093,2,17,Lutz Group,Enterprise-wide foreground paradigm,2700.0,1012.0,failed,12,IT,EUR,2020-09-07,2021-07-05,False,False
2951,5333,6,10,Ortiz Inc,Stand-alone incremental parallelism,1000.0,5438.0,successful,53,US,USD,2021-02-27,2021-03-03,False,False
733,5139,2,6,"Craig, Ellis and Miller",Persevering 5thgeneration throughput,84500.0,193101.0,successful,2414,US,USD,2021-01-11,2021-06-17,False,False
374,3173,4,4,Charles Inc,Implemented object-oriented synergy,81300.0,31665.0,failed,452,US,USD,2020-12-24,2021-12-18,False,True
1949,3333,4,4,White-Rosario,Balanced demand-driven definition,800.0,2960.0,successful,80,US,USD,2021-01-18,2021-09-25,False,False
48,2262,5,13,Simmons-Villarreal,Customer-focused mobile Graphic Interface,3400.0,8089.0,successful,193,US,USD,2020-06-26,2021-06-10,False,False
3020,1531,4,4,Strickland Group,Horizontal secondary interface,170800.0,109374.0,failed,1886,US,USD,2020-05-17,2021-04-25,False,True
749,4881,4,4,Lynch Ltd,Virtual analyzing collaboration,1800.0,2129.0,successful,52,US,USD,2020-06-12,2021-04-30,False,False
1336,3928,2,8,Sanders LLC,Multi-tiered explicit focus group,150600.0,127745.0,failed,1825,US,USD,2021-02-01,2022-01-16,False,False
2390,1803,4,4,Cooper LLC,Multi-layered systematic knowledgebase,7800.0,2289.0,failed,31,US,USD,2021-03-13,2021-12-08,False,True
851,2321,4,4,Palmer Ltd,Reverse-engineered uniform knowledge user,5800.0,12174.0,successful,290,US,USD,2021-10-26,2021-11-09,False,False
2394,6234,2,6,Santos Group,Secured dynamic capacity,5600.0,9508.0,successful,122,US,USD,2020-12-13,2021-04-30,False,True
1062,1422,2,8,"Christian, Kim and Jimenez",Devolved foreground throughput,134400.0,155849.0,successful,1470,US,USD,2021-07-11,2021-09-17,False,False
1024,2660,5,5,"Williams, Price and Hurley",Synchronized demand-driven infrastructure,3000.0,7758.0,successful,165,CA,CAD,2020-12-13,2021-08-15,False,False
1261,5361,6,19,"Anderson, Parks and Estrada",Realigned discrete structure,6000.0,13835.0,successful,182,US,USD,2020-11-02,2021-09-04,False,False
2029,3420,5,5,Collins-Martinez,Progressive grid-enabled website,8400.0,10770.0,successful,199,IT,EUR,2020-10-04,2021-07-20,False,True
267,4337,5,20,Barrett Inc,Organic cohesive neural-net,1700.0,3208.0,successful,56,GB,GBP,2020-12-05,2021-12-04,False,True
3140,2338,4,4,Adams-Rollins,Integrated demand-driven info-mediaries,159800.0,11108.0,failed,107,US,USD,2021-03-25,2021-10-04,False,False
2599,4140,1,1,Wright-Bryant,Reverse-engineered client-server extranet,19800.0,153338.0,successful,1460,AU,AUD,2020-06-20,2021-05-23,False,True
1505,2373,4,4,Berry-Cannon,Organized discrete encoding,8800.0,2437.0,failed,27,US,USD,2020-11-10,2021-03-17,False,False
2736,1344,5,5,Davis-Gonzalez,Balanced regional flexibility,179100.0,93991.0,failed,1221,US,USD,2020-05-11,2021-06-01,False,False
2444,2141,2,18,Best-Young,Implemented multimedia time-frame,3100.0,12620.0,successful,123,CH,CHF,2020-08-19,2021-06-02,False,False
212,3415,3,3,"Powers, Smith and Deleon",Enhanced uniform service-desk,100.0,2.0,failed,1,US,USD,2020-09-23,2021-06-06,False,True
1226,5696,2,2,Hogan Group,Versatile bottom-line definition,5600.0,8746.0,successful,159,US,USD,2021-05-01,2022-01-18,False,True
2381,1798,3,3,"Wang, Silva and Byrd",Integrated bifurcated software,1400.0,3534.0,successful,110,US,USD,2021-01-11,2021-07-02,False,False
2510,1657,6,10,Parker-Morris,Assimilated next generation instruction set,41000.0,709.0,live,14,US,USD,2020-02-15,2021-02-23,False,True
182,3651,6,16,"Rodriguez, Johnson and Jackson",Digitized foreground array,6500.0,795.0,failed,16,US,USD,2020-06-16,2021-05-25,False,False
1340,3574,4,4,Haynes PLC,Re-engineered clear-thinking project,7900.0,12955.0,successful,236,US,USD,2020-08-29,2021-10-06,False,False
663,6063,5,5,Hayes Group,Implemented even-keeled standardization,5500.0,8964.0,successful,191,US,USD,2020-10-11,2021-07-04,True,True
167,2404,4,4,"White, Pena and Calhoun",Quality-focused asymmetric adapter,9100.0,1843.0,failed,41,US,USD,2020-11-21,2021-11-18,False,False
3143,2705,7,12,Bryant-Pope,Networked intangible help-desk,38200.0,121950.0,successful,3934,US,USD,2021-02-04,2021-08-06,False,False
1571,5059,4,4,"Gates, Li and Thompson",Synchronized attitude-oriented frame,1800.0,8621.0,successful,80,CA,CAD,2020-08-19,2021-04-27,False,True
1216,5466,4,4,King-Morris,Proactive incremental architecture,154500.0,30215.0,canceled,296,US,USD,2020-11-27,2021-06-29,False,False
237,5821,3,3,"Carter, Cole and Curtis",Cloned responsive standardization,5800.0,11539.0,successful,462,US,USD,2020-09-08,2021-04-12,True,False
1524,5385,5,7,Sanchez-Parsons,Reduced bifurcated pricing structure,1800.0,14310.0,successful,179,US,USD,2020-08-26,2021-08-05,True,False
218,3506,5,7,Rivera-Pearson,Re-engineered asymmetric challenge,70200.0,35536.0,failed,523,AU,AUD,2021-02-21,2021-03-13,False,False
2508,5427,4,4,"Ramirez, Padilla and Barrera",Diverse client-driven conglomeration,6400.0,3676.0,failed,141,GB,GBP,2021-02-26,2021-05-02,False,False
1873,6142,5,20,Riggs Group,Configurable upward-trending solution,125900.0,195936.0,successful,1866,GB,GBP,2021-01-30,2021-06-11,False,False
1378,2873,8,15,Clements Ltd,Persistent bandwidth-monitored framework,3700.0,1343.0,failed,52,US,USD,2020-07-07,2021-07-27,False,False
2488,3916,5,13,Cooper Inc,Polarized discrete product,3600.0,2097.0,live,27,GB,GBP,2020-11-13,2021-03-21,False,True
2924,1687,6,16,Jones-Gonzalez,Seamless dynamic website,3800.0,9021.0,successful,156,CH,CHF,2020-06-16,2021-01-24,False,False
316,1542,4,4,Fox Ltd,Extended multimedia firmware,35600.0,20915.0,failed,225,AU,AUD,2020-11-18,2021-11-16,False,True
531,3087,5,11,"Green, Murphy and Webb",Versatile directional project,5300.0,9676.0,successful,255,US,USD,2020-09-03,2021-04-30,True,False
435,3857,3,3,Stevenson PLC,Profound directional knowledge user,160400.0,1210.0,failed,38,US,USD,2021-02-19,2021-07-23,False,False
1381,5921,2,22,Soto-Anthony,Ameliorated logistical capability,51400.0,90440.0,successful,2261,US,USD,2020-10-13,2021-02-22,False,True
2606,3144,4,4,Wise and Sons,Sharable discrete definition,1700.0,4044.0,successful,40,US,USD,2020-07-15,2021-07-29,False,False
2402,2676,4,4,Butler-Barr,User-friendly next generation core,39400.0,192292.0,successful,2289,IT,EUR,2021-12-08,2022-01-01,False,False
761,3646,4,4,"Wilson, Jefferson and Anderson",Profit-focused empowering system engine,3000.0,6722.0,successful,65,US,USD,2020-12-17,2021-07-03,False,False
1447,1321,1,1,Brown-Oliver,Synchronized cohesive encoding,8700.0,1577.0,failed,15,US,USD,2021-11-23,2021-12-06,False,False
1724,1399,4,4,Davis-Gardner,Synergistic dynamic utilization,7200.0,3301.0,failed,37,US,USD,2020-04-21,2021-04-24,False,False
1050,3169,3,3,Dawson Group,Triple-buffered bi-directional model,167400.0,196386.0,successful,3777,IT,EUR,2021-03-07,2021-03-22,False,False
443,2058,4,4,Turner-Terrell,Polarized tertiary function,5500.0,11952.0,successful,184,GB,GBP,2020-10-14,2021-06-06,False,False
974,1300,4,4,"Hall, Buchanan and Benton",Configurable fault-tolerant structure,3500.0,3930.0,successful,85,US,USD,2021-08-05,2022-01-02,False,True
534,2075,4,4,"Lowery, Hayden and Cruz",Digitized 24/7 budgetary management,7900.0,5729.0,failed,112,US,USD,2021-06-03,2021-06-18,False,True
289,2984,2,2,"Mora, Miller and Harper",Stand-alone zero tolerance algorithm,2300.0,4883.0,successful,144,US,USD,2021-01-31,2021-06-07,False,False
2046,4768,4,4,Espinoza Group,Implemented tangible support,73000.0,175015.0,successful,1902,US,USD,2021-01-29,2021-07-16,False,False
2614,3682,4,4,"Davis, Crawford and Lopez",Reactive radical framework,6200.0,11280.0,successful,105,US,USD,2020-12-26,2021-04-22,False,False
2652,5901,4,4,"Richards, Stevens and Fleming",Object-based full-range knowledge user,6100.0,10012.0,successful,132,US,USD,2021-02-11,2021-06-13,False,False
1303,3540,4,4,Brown Ltd,Enhanced composite contingency,103200.0,1690.0,failed,21,US,USD,2020-09-08,2021-01-11,True,False
2638,2225,5,5,"Tapia, Sandoval and Hurley",Cloned fresh-thinking model,171000.0,84891.0,canceled,976,US,USD,2021-11-08,2022-01-26,False,False
2865,1485,6,14,Allen Inc,Total dedicated benchmark,9200.0,10093.0,successful,96,US,USD,2020-07-20,2021-04-25,False,True
640,5343,7,12,"Williams, Johnson and Campbell",Streamlined human-resource Graphic Interface,7800.0,3839.0,failed,67,US,USD,2020-09-14,2021-04-07,False,True
910,5594,3,3,Wiggins Ltd,Upgradable analyzing core,9900.0,6161.0,live,66,CA,CAD,2021-04-27,2021-11-24,False,False
333,2482,4,4,Luna-Horne,Profound exuding pricing structure,43000.0,5615.0,failed,78,US,USD,2020-05-18,2021-05-17,True,False
1722,2706,4,4,Allen Inc,Horizontal optimizing model,9600.0,6205.0,failed,67,AU,AUD,2021-03-14,2021-06-20,False,False
1437,4861,1,1,"Peterson, Gonzalez and Spencer",Synchronized fault-tolerant algorithm,7500.0,11969.0,successful,114,US,USD,2020-09-16,2021-07-10,False,False
806,2961,8,15,Walter Inc,Streamlined 5thgeneration intranet,10000.0,8142.0,failed,263,AU,AUD,2020-12-20,2021-01-31,False,False
1563,3043,8,15,"Sanders, Farley and Huffman",Cross-group clear-thinking task-force,172000.0,55805.0,failed,1691,US,USD,2021-04-08,2021-12-18,True,False
878,6103,4,4,"Hall, Holmes and Walker",Public-key bandwidth-monitored intranet,153700.0,15238.0,failed,181,US,USD,2021-02-17,2021-06-05,False,False
2968,4708,4,4,Smith-Powell,Upgradable clear-thinking hardware,3600.0,961.0,failed,13,US,USD,2021-09-09,2021-10-21,False,False
1876,4395,5,5,Smith-Hill,Integrated holistic paradigm,9400.0,5918.0,canceled,160,US,USD,2021-05-09,2021-06-18,True,True
2686,4912,3,3,Wright LLC,Seamless clear-thinking conglomeration,5900.0,9520.0,successful,203,US,USD,2021-02-22,2021-02-28,False,False
513,2030,4,4,"Williams, Orozco and Gomez",Persistent content-based methodology,100.0,5.0,failed,1,US,USD,2021-04-22,2021-08-20,False,True
3165,5235,2,2,Peterson Ltd,Re-engineered 24hour matrix,14500.0,159056.0,successful,1559,US,USD,2020-04-26,2021-02-28,False,True
1847,5001,5,5,Cummings-Hayes,Virtual multi-tasking core,145500.0,101987.0,canceled,2266,US,USD,2020-07-20,2021-07-24,False,False
1994,4093,5,23,Boyle Ltd,Streamlined fault-tolerant conglomeration,3300.0,1980.0,failed,21,US,USD,2021-03-07,2021-09-06,False,True
201,2576,3,3,"Henderson, Parker and Diaz",Enterprise-wide client-driven policy,42600.0,156384.0,successful,1548,AU,AUD,2021-07-19,2021-12-03,False,False
960,6122,4,4,Moss-Obrien,Function-based next generation emulation,700.0,7763.0,successful,80,US,USD,2021-04-20,2021-05-15,False,False
1475,2813,5,23,Wood Inc,Re-engineered composite focus group,187600.0,35698.0,failed,830,US,USD,2020-08-17,2021-08-05,False,False
3149,3737,4,4,"Riley, Cohen and Goodman",Profound mission-critical function,9800.0,12434.0,successful,131,US,USD,2020-08-17,2021-04-06,False,False
877,2803,5,11,"Green, Robinson and Ho",De-engineered zero-defect open system,1100.0,8081.0,successful,112,US,USD,2021-07-15,2021-10-04,False,False
2122,5508,6,19,Black-Graham,Operative hybrid utilization,145000.0,6631.0,failed,130,US,USD,2021-09-17,2021-10-03,False,False
923,3850,3,3,Robbins Group,Function-based interactive matrix,5500.0,4678.0,failed,55,US,USD,2021-02-04,2021-03-07,False,False
1809,4220,6,19,"Mason, Case and May",Optimized content-based collaboration,5700.0,6800.0,successful,155,US,USD,2021-04-18,2021-11-16,False,False
3209,4532,1,1,"Harris, Russell and Mitchell",User-centric cohesive policy,3600.0,10657.0,successful,266,US,USD,2021-01-21,2021-11-02,False,False
1951,6013,8,15,Rodriguez-Robinson,Ergonomic methodical hub,5900.0,4997.0,failed,114,IT,EUR,2021-07-23,2021-11-25,False,True
2566,3396,4,4,"Peck, Higgins and Smith",Devolved disintermediate encryption,3700.0,13164.0,successful,155,US,USD,2020-04-25,2021-03-28,False,False
2925,4401,2,2,Nunez-King,Phased clear-thinking policy,2200.0,8501.0,successful,207,GB,GBP,2020-04-09,2021-03-05,False,False
3087,2981,4,4,Davis and Sons,Seamless solution-oriented capacity,1700.0,13468.0,successful,245,US,USD,2020-10-08,2021-08-23,False,False
2040,4467,2,22,Howard-Douglas,Organized human-resource attitude,88400.0,121138.0,successful,1573,US,USD,2020-09-22,2021-04-06,False,False
